Date,Age,Organ,All DSA States,State unassigned,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Puerto Rico
2006,6-10 Years,Lung,19,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
2006,6-10 Years,Intestine,12,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,11-17 Years,All Donors,523,0,11,12,4,57,7,2,0,6,27,17,3,18,9,6,23,11,14,0,13,15,15,17,3,13,5,3,0,7,2,19,19,0,13,2,7,29,0,14,0,23,39,9,0,9,8,0,8,4
2006,11-17 Years,Kidney,518,0,11,12,4,57,7,2,0,6,27,17,3,18,9,6,20,10,14,0,13,15,15,17,3,13,5,3,0,7,2,19,19,0,13,2,7,29,0,14,0,23,39,8,0,9,8,0,8,4
2006,11-17 Years,Liver,491,0,10,12,4,55,7,2,0,6,24,17,3,18,9,6,23,11,10,0,12,14,15,16,3,12,5,2,0,6,2,17,17,0,13,2,6,25,0,14,0,19,37,8,0,9,8,0,8,4
2006,11-17 Years,Heart,261,0,6,7,3,36,5,2,0,3,12,9,1,8,6,2,10,6,6,0,6,7,4,7,2,8,4,0,0,2,1,7,11,0,9,0,5,10,0,6,0,10,21,7,0,3,3,0,4,2
2006,11-17 Years,Pancreas,313,0,8,6,1,34,2,2,0,5,18,8,2,15,7,4,12,7,6,0,10,9,10,10,2,7,5,1,0,5,0,11,10,0,10,2,5,15,0,9,0,14,14,4,0,6,8,0,8,1
2006,11-17 Years,Lung,174,0,2,5,1,22,2,2,0,1,10,4,0,9,5,2,8,7,3,0,5,2,4,8,1,7,3,1,0,0,0,4,4,0,7,0,0,9,0,3,0,8,12,1,0,5,4,0,3,0
2006,11-17 Years,Intestine,30,0,0,2,1,4,1,0,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0
2006,18-34 Years,All Donors,4229,0,97,98,35,503,66,22,3,64,187,117,10,242,71,17,62,37,57,5,87,107,142,152,16,77,33,22,6,83,20,269,106,3,224,33,52,245,9,59,4,129,299,72,4,102,62,3,90,26
2006,18-34 Years,Kidney,3974,0,94,94,35,467,60,22,0,63,174,107,10,219,69,17,60,34,52,5,84,89,136,144,15,76,31,20,6,83,20,245,102,3,212,32,51,215,9,57,4,127,287,69,4,95,60,3,89,24
2006,18-34 Years,Liver,2048,0,40,38,25,273,42,12,3,29,113,73,3,85,30,8,53,30,31,0,35,57,61,41,13,32,14,12,0,33,12,96,59,0,82,25,30,129,0,40,0,67,172,26,0,34,34,0,37,19
2006,18-34 Years,Heart,1060,0,21,15,14,165,21,7,0,14,64,42,0,35,15,5,24,13,16,0,21,23,38,20,4,16,4,6,0,18,6,36,39,0,46,10,18,55,0,24,0,46,97,7,0,16,12,0,17,10
2006,18-34 Years,Pancreas,1013,0,23,19,9,133,13,9,0,23,48,27,2,60,23,6,21,13,20,0,24,30,39,29,7,13,7,2,0,20,5,34,37,0,53,10,17,63,0,17,0,39,40,11,0,9,21,0,34,3
2006,18-34 Years,Lung,550,0,9,7,9,73,9,3,0,8,38,25,1,19,14,3,19,5,8,0,13,9,23,11,2,11,4,0,0,10,3,15,24,0,25,3,11,27,0,15,0,26,45,2,0,5,6,0,10,0
2006,18-34 Years,Intestine,47,0,0,0,2,1,0,1,0,2,3,2,0,6,5,0,0,1,1,0,0,0,2,1,0,1,2,0,0,0,0,2,2,0,1,0,0,4,0,0,0,4,1,0,0,1,0,0,0,2
2006,35-49 Years,All Donors,5187,0,110,110,35,558,96,39,1,72,235,117,10,242,89,35,58,42,71,10,126,167,191,214,20,102,52,22,7,129,20,365,135,14,254,15,65,346,11,67,11,135,338,49,7,139,85,11,139,21
2006,35-49 Years,Kidney,4872,0,106,100,35,534,88,38,0,67,227,107,10,219,84,35,51,40,67,10,121,151,180,203,20,93,51,21,7,126,20,337,128,14,245,13,63,306,11,61,11,125,314,48,7,133,82,11,135,17
2006,35-49 Years,Liver,1954,0,26,39,19,206,29,10,1,29,98,56,3,72,35,16,47,19,30,0,34,68,70,52,17,39,19,11,0,41,6,128,61,0,60,8,23,155,0,56,0,73,148,14,0,49,29,0,46,12
2006,35-49 Years,Heart,563,0,8,8,8,61,2,4,0,9,33,13,1,18,11,6,20,4,5,0,15,18,23,23,3,10,3,4,0,14,1,33,21,0,17,2,5,52,0,14,0,21,32,6,0,11,6,0,15,3
2006,35-49 Years,Pancreas,485,0,6,10,2,44,4,5,0,11,22,5,1,27,12,7,7,3,5,0,8,25,24,23,8,6,5,2,0,12,0,22,16,0,26,1,4,44,0,7,0,11,20,3,0,9,8,0,30,0
2006,35-49 Years,Lung,344,0,3,4,3,44,1,3,0,4,21,11,0,11,9,4,11,2,3,0,11,16,23,13,1,7,1,2,0,4,0,14,8,0,9,0,3,28,0,9,0,8,23,2,0,12,6,0,9,1
2006,35-49 Years,Intestine,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0
2006,50-64 Years,All Donors,3512,0,54,58,26,349,59,23,0,56,177,89,15,174,63,24,51,34,37,12,91,141,139,149,15,63,34,10,5,92,11,239,73,9,176,22,39,251,9,58,3,76,196,27,0,73,79,2,102,27
2006,50-64 Years,Kidney,3228,0,52,56,26,324,57,22,0,49,155,79,15,155,55,22,43,27,33,12,89,123,128,146,14,54,33,10,5,85,10,219,70,9,161,22,37,223,9,54,3,72,176,27,0,67,76,2,100,22
2006,50-64 Years,Liver,1762,0,23,20,20,178,24,9,0,36,108,54,9,83,38,12,41,31,26,0,25,66,63,32,10,33,13,5,0,45,5,116,49,0,89,14,22,136,0,53,0,39,101,6,0,28,38,0,48,14
2006,50-64 Years,Heart,178,0,1,2,4,21,5,1,0,2,5,6,0,9,6,1,3,2,2,0,4,7,11,8,0,0,1,0,0,5,0,6,9,0,3,3,3,17,0,6,0,5,6,0,0,1,6,0,7,0
2006,50-64 Years,Pancreas,140,0,0,2,1,6,4,1,0,1,4,0,0,18,6,1,0,0,0,0,0,15,6,4,0,3,3,0,0,10,0,4,7,0,4,0,0,21,0,0,0,2,4,0,0,2,3,0,8,0
2006,50-64 Years,Lung,212,0,2,3,2,24,2,1,0,4,18,6,0,11,6,1,5,0,1,0,5,4,15,5,0,4,1,0,0,4,0,9,9,0,7,2,4,22,0,7,0,5,10,0,0,5,4,0,4,0
2006,50-64 Years,Intestine,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,65 +,All Donors,853,0,7,5,3,63,3,9,0,18,64,28,2,32,11,1,17,8,10,0,21,33,38,28,9,11,3,0,0,17,0,99,19,0,29,7,10,87,2,25,0,19,58,1,1,13,10,0,23,9
2006,65 +,Kidney,650,0,7,5,2,57,3,7,0,13,41,21,2,25,10,1,8,6,6,0,16,27,31,25,7,5,3,0,0,10,0,67,14,0,22,5,9,70,2,19,0,15,38,1,1,12,8,0,23,6
2006,65 +,Liver,678,0,5,1,3,43,3,8,0,16,55,24,2,22,10,1,16,8,10,0,15,20,29,17,4,9,3,0,0,15,0,83,16,0,26,7,7,70,0,25,0,17,47,1,0,10,7,0,15,8
2006,65 +,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,65 +,Pancreas,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2006,65 +,Lung,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2006,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,All Ages,All Donors,14497,0,277,286,108,1514,249,87,4,246,696,346,58,705,248,98,194,136,229,19,297,441,550,611,78,284,101,69,17,365,58,1010,400,26,657,111,182,914,34,172,24,373,939,132,14,343,282,18,379,116
2005,All Ages,Kidney,13273,0,259,262,103,1404,231,84,0,227,649,310,56,632,223,97,171,129,206,19,278,406,506,550,67,249,94,59,17,342,56,869,356,26,621,99,175,814,34,165,24,345,842,125,14,326,260,18,367,107
2005,All Ages,Liver,7015,0,90,124,66,726,121,41,4,139,409,198,23,273,165,48,162,84,146,0,99,207,242,196,63,135,42,45,0,147,33,435,228,0,241,77,79,493,0,135,0,194,540,60,0,116,136,0,172,81
2005,All Ages,Heart,2220,0,22,34,29,313,44,14,0,24,120,70,1,71,44,20,49,33,31,0,30,60,83,67,18,40,12,15,0,42,8,98,85,0,74,28,23,140,0,47,0,74,197,20,0,31,39,0,48,22
2005,All Ages,Pancreas,2050,0,23,38,21,230,33,9,0,30,123,42,4,101,66,13,44,28,39,0,28,67,69,79,21,26,18,8,0,37,11,77,76,0,89,9,24,157,0,47,0,61,106,21,0,33,38,0,98,6
2005,All Ages,Lung,1287,0,11,15,12,177,23,7,0,19,80,39,0,48,41,11,29,15,22,0,24,22,57,40,8,20,9,11,0,21,4,43,51,0,68,10,18,87,0,28,0,41,100,4,0,23,19,0,26,4
2005,All Ages,Intestine,191,0,0,2,6,11,1,1,0,5,21,5,0,6,9,3,5,3,3,0,0,3,8,8,5,4,2,2,0,2,1,12,3,0,4,1,0,10,0,3,0,11,16,3,0,2,2,0,1,7
2005,< 1 Year,All Donors,99,0,1,2,4,8,1,0,0,0,3,2,0,4,1,2,2,1,4,0,0,1,5,4,1,2,1,0,0,3,1,4,2,0,3,1,1,3,0,3,0,5,10,4,0,2,6,0,1,1
2005,< 1 Year,Kidney,34,0,0,0,3,5,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,0,1,1,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,3,2,0,1,1,0,0,1
2005,< 1 Year,Liver,81,0,0,2,3,6,1,0,0,0,3,1,0,1,1,2,2,1,4,0,0,1,5,3,1,2,1,0,0,2,1,4,2,0,3,1,0,2,0,3,0,4,9,2,0,1,5,0,1,1
2005,< 1 Year,Heart,71,0,1,2,2,7,0,0,0,0,1,2,0,4,1,2,2,1,2,0,0,1,4,2,1,2,0,0,0,0,0,2,2,0,1,1,1,3,0,2,0,5,7,3,0,2,3,0,1,1
2005,< 1 Year,Pancreas,21,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,3,2,1,0,1,0,0,0,0
2005,< 1 Year,Lung,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2005,< 1 Year,Intestine,39,0,0,0,2,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,2,1,1,0,0,0,1,0,2,1,0,2,1,0,2,0,3,0,3,3,2,0,1,1,0,0,0
2005,1-5 Years,All Donors,191,0,5,5,1,23,2,2,0,2,21,5,0,7,2,2,4,1,5,0,0,1,13,4,3,2,2,3,0,0,0,7,4,0,8,2,1,9,0,1,0,11,17,2,0,3,5,0,5,1
2005,1-5 Years,Kidney,176,0,5,5,0,22,2,2,0,2,19,5,0,6,1,2,3,0,5,0,0,1,12,4,2,2,2,3,0,0,0,6,4,0,8,2,1,9,0,1,0,11,14,2,0,3,4,0,5,1
2005,1-5 Years,Liver,165,0,4,3,0,20,2,0,0,2,19,4,0,6,2,2,4,1,4,0,0,1,11,4,3,2,2,3,0,0,0,3,4,0,8,1,1,6,0,1,0,11,16,2,0,3,5,0,4,1
2005,1-5 Years,Heart,83,0,1,2,1,11,0,0,0,1,8,4,0,2,1,1,2,1,3,0,0,1,5,4,1,1,2,1,0,0,0,2,3,0,4,0,1,1,0,0,0,2,12,0,0,2,2,0,1,0
2005,1-5 Years,Pancreas,24,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0
2005,1-5 Years,Lung,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2005,1-5 Years,Intestine,49,0,0,2,0,6,0,0,0,0,4,2,0,0,2,1,3,1,1,0,0,0,3,1,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,8,0,0,1,1,0,1,1
2005,6-10 Years,All Donors,98,0,2,1,1,6,0,0,0,0,5,1,0,1,2,1,3,1,1,0,1,3,9,3,1,6,0,3,0,1,2,4,3,0,3,1,0,4,0,1,0,2,13,5,0,1,2,0,4,1
2005,6-10 Years,Kidney,94,0,1,1,1,6,0,0,0,0,5,1,0,0,2,1,3,1,1,0,1,3,9,3,1,5,0,3,0,1,2,4,3,0,3,1,0,4,0,1,0,2,13,5,0,1,2,0,3,1
2005,6-10 Years,Liver,93,0,2,1,1,6,0,0,0,0,5,1,0,1,2,1,3,1,1,0,1,3,9,3,1,6,0,3,0,1,2,2,3,0,3,1,0,4,0,1,0,2,11,5,0,1,1,0,4,1
2005,6-10 Years,Heart,39,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,5,0,1,3,0,3,0,0,1,0,0,0,2,1,0,2,0,0,0,1,4,1,0,0,0,0,3,0
2005,6-10 Years,Pancreas,28,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,2,3,1,1,1,0,1,0,0,1,0,2,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,3,0
2005,6-10 Years,Lung,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2005,6-10 Years,Intestine,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2005,11-17 Years,All Donors,511,0,8,18,4,46,16,3,0,6,35,20,0,19,13,3,12,8,16,0,7,16,12,10,6,13,3,2,0,5,2,15,19,0,13,7,1,26,0,6,0,14,60,1,0,11,15,0,11,9
2005,11-17 Years,Kidney,494,0,8,17,4,45,16,3,0,6,33,20,0,19,12,3,11,8,16,0,7,16,12,10,6,11,3,2,0,5,1,14,18,0,13,5,1,26,0,6,0,14,57,1,0,11,15,0,11,8
2005,11-17 Years,Liver,477,0,8,16,4,44,14,3,0,5,34,17,0,17,13,3,12,8,15,0,7,15,12,8,3,13,3,2,0,5,1,12,18,0,12,6,1,25,0,6,0,13,56,1,0,11,14,0,11,9
2005,11-17 Years,Heart,262,0,2,5,3,30,11,2,0,1,16,12,0,8,4,1,4,5,6,0,6,7,5,4,2,7,1,1,0,4,2,8,13,0,9,2,0,14,0,3,0,10,33,0,0,6,5,0,6,4
2005,11-17 Years,Pancreas,315,0,3,13,1,31,7,2,0,3,25,9,0,17,10,2,7,4,9,0,6,12,9,7,2,6,1,2,0,5,1,6,12,0,13,0,1,18,0,4,0,10,23,1,0,9,11,0,11,2
2005,11-17 Years,Lung,174,0,0,6,1,17,5,1,0,1,17,3,0,7,4,2,2,1,5,0,2,2,4,5,1,6,1,0,0,1,0,2,6,0,9,2,0,10,0,5,0,8,23,0,0,4,5,0,5,1
2005,11-17 Years,Intestine,34,0,0,0,1,2,0,0,0,0,8,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3,1,0,1,0,0,3,0,0,0,2,3,0,0,0,0,0,0,2
2005,18-34 Years,All Donors,4182,0,86,99,31,491,77,22,2,73,211,94,16,261,70,27,53,42,64,4,79,107,141,154,19,79,34,25,1,87,14,283,124,6,187,32,51,238,9,39,5,134,283,43,3,89,58,6,95,34
2005,18-34 Years,Kidney,3941,0,82,89,30,463,70,21,0,71,205,89,16,238,67,27,50,41,61,4,79,97,134,133,18,75,31,22,1,86,14,247,115,6,182,30,51,218,9,37,5,131,280,42,3,83,56,6,93,33
2005,18-34 Years,Liver,1963,0,29,50,22,233,38,14,2,38,136,47,5,80,43,12,45,24,35,0,24,53,57,55,19,24,12,14,0,27,11,106,66,0,56,23,25,135,0,33,0,56,155,20,0,32,31,0,50,26
2005,18-34 Years,Heart,1034,0,12,19,15,146,18,7,0,18,68,31,1,34,18,7,23,11,15,0,14,19,33,27,8,18,7,7,0,17,4,46,35,0,29,13,11,68,0,23,0,33,103,9,0,16,17,0,18,16
2005,18-34 Years,Pancreas,1038,0,16,21,15,133,16,5,0,24,72,23,3,47,28,7,24,15,17,0,16,28,27,32,13,10,8,2,0,18,6,41,37,0,40,7,12,72,0,23,0,29,64,11,0,16,16,0,40,4
2005,18-34 Years,Lung,544,0,5,7,8,81,11,3,0,12,35,16,0,19,13,6,15,6,6,0,11,6,24,13,4,8,5,7,0,9,3,16,20,0,22,5,8,41,0,12,0,15,44,3,0,12,4,0,7,2
2005,18-34 Years,Intestine,39,0,0,0,2,1,0,1,0,3,4,1,0,5,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,2,2,0,0,0,0,0,0,4
2005,35-49 Years,All Donors,5221,0,108,102,36,554,99,30,2,72,208,123,22,252,90,35,66,46,80,12,118,172,212,268,19,94,34,20,11,132,19,363,118,12,283,37,69,323,15,56,14,117,291,47,6,141,106,7,150,30
2005,35-49 Years,Kidney,4889,0,105,95,34,514,89,29,0,70,199,111,20,236,83,35,62,44,75,12,108,158,199,249,17,87,31,19,11,126,19,327,110,12,273,32,68,288,15,56,14,110,272,47,6,136,102,7,148,29
2005,35-49 Years,Liver,1825,0,17,26,20,214,40,11,2,26,82,59,12,76,52,11,50,23,38,0,27,62,59,51,13,31,10,11,0,35,8,113,50,0,66,22,24,133,0,33,0,52,123,13,0,29,36,0,53,12
2005,35-49 Years,Heart,554,0,6,4,4,88,12,3,0,3,19,18,0,16,14,4,12,11,5,0,9,20,23,17,3,9,2,3,0,14,1,29,20,0,22,8,8,39,0,18,0,19,34,7,0,2,11,0,16,1
2005,35-49 Years,Pancreas,497,0,4,3,3,54,6,2,0,3,15,9,1,25,23,3,9,8,11,0,4,20,18,24,2,9,5,3,0,9,2,25,19,0,30,1,8,39,0,15,0,15,14,6,0,6,8,0,36,0
2005,35-49 Years,Lung,321,0,4,1,1,50,7,2,0,4,12,12,0,14,14,3,7,5,7,0,6,6,14,11,3,5,2,3,0,5,0,15,12,0,13,3,6,18,0,6,0,9,18,1,0,4,7,0,10,1
2005,35-49 Years,Intestine,17,0,0,0,1,0,0,0,0,2,3,1,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,50-64 Years,All Donors,3351,0,58,47,26,313,45,26,0,68,162,69,18,126,60,23,43,32,52,3,77,116,122,137,23,69,27,13,5,109,17,243,106,7,132,24,55,245,9,41,5,80,199,23,5,77,79,5,98,32
2005,50-64 Years,Kidney,3052,0,54,46,26,287,45,26,0,60,148,62,18,108,51,23,36,31,42,3,70,110,113,124,19,60,26,10,5,102,17,217,98,7,120,22,53,218,9,38,5,68,172,21,5,76,75,5,94,27
2005,50-64 Years,Liver,1727,0,22,16,11,149,20,9,0,45,88,44,5,66,42,13,35,21,42,0,31,52,60,52,19,40,14,9,0,54,9,119,63,0,66,16,25,139,0,34,0,49,111,10,0,28,34,0,39,26
2005,50-64 Years,Heart,177,0,0,2,3,26,3,2,0,1,7,3,0,7,5,4,4,4,0,0,1,11,8,13,2,0,0,0,0,7,0,11,12,0,7,3,2,13,0,1,0,4,4,0,0,3,1,0,3,0
2005,50-64 Years,Pancreas,123,0,0,1,0,9,4,0,0,0,1,0,0,12,1,0,1,0,1,0,1,5,10,15,0,0,3,0,0,5,1,3,3,0,4,0,3,23,0,4,0,0,2,0,0,1,2,0,8,0
2005,50-64 Years,Lung,205,0,1,1,1,26,0,1,0,1,14,8,0,7,7,0,5,3,2,0,5,5,10,10,0,1,1,0,0,6,0,10,11,0,19,0,4,13,0,5,0,8,13,0,0,2,3,0,2,0
2005,50-64 Years,Intestine,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,65 +,All Donors,844,0,9,12,5,73,9,4,0,25,51,32,2,35,10,5,11,5,7,0,15,25,36,31,6,19,0,3,0,28,3,91,24,1,28,7,4,66,1,25,0,10,66,7,0,19,11,0,15,8
2005,65 +,Kidney,593,0,4,9,5,62,9,3,0,18,39,22,2,24,7,5,5,4,3,0,13,21,26,26,3,9,0,0,0,21,3,52,8,1,21,7,1,51,1,25,0,7,31,5,0,15,5,0,13,7
2005,65 +,Liver,684,0,8,10,5,54,6,4,0,23,42,25,1,26,10,4,11,5,7,0,9,20,29,20,4,17,0,3,0,23,1,76,22,0,27,7,3,49,0,24,0,7,59,7,0,11,10,0,10,5
2005,65 +,Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,65 +,Pancreas,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005,65 +,Lung,16,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005,65 +,Intestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,All Ages,All Donors,14155,0,239,243,101,1545,192,104,12,203,726,388,40,665,241,98,173,115,265,26,302,442,558,561,50,251,100,69,18,345,62,930,364,24,663,112,166,955,36,146,23,337,950,157,10,327,303,17,393,108
2004,All Ages,Kidney,12973,0,234,221,99,1432,176,98,3,187,656,345,38,599,218,96,150,110,235,26,287,401,504,525,44,227,88,63,18,325,57,781,338,24,620,103,161,861,36,133,23,324,853,151,10,305,290,17,378,103
2004,All Ages,Liver,6642,0,68,85,60,666,104,56,9,112,423,216,18,298,153,38,148,75,142,0,91,175,251,161,40,110,45,51,0,147,31,421,172,0,255,82,78,483,0,121,0,173,550,55,0,102,151,0,154,72
2004,All Ages,Heart,2096,0,19,26,31,275,37,24,0,26,130,71,2,70,50,11,39,15,35,0,27,58,72,67,11,27,7,19,0,42,10,99,75,0,76,30,26,132,0,48,0,77,180,26,0,26,44,0,38,18
2004,All Ages,Pancreas,2022,0,21,22,17,179,36,26,0,25,130,36,2,145,67,7,66,28,41,0,29,63,60,81,16,18,28,10,0,55,6,70,58,0,99,18,18,152,0,51,0,55,99,23,0,26,51,0,76,12
2004,All Ages,Lung,1092,0,9,10,10,177,12,5,0,24,72,37,0,42,35,7,32,13,23,0,17,31,42,18,7,16,2,6,0,17,3,21,24,0,58,14,17,71,0,20,0,30,93,4,0,14,34,0,18,7
2004,All Ages,Intestine,172,0,0,1,6,9,1,1,0,3,17,7,0,8,6,1,6,1,5,0,1,5,8,5,0,0,3,2,0,0,0,7,5,0,4,4,2,17,0,2,0,10,14,2,0,0,2,0,0,7
2004,< 1 Year,All Donors,98,0,3,0,1,10,1,0,0,3,6,8,0,5,5,1,3,1,4,0,1,2,3,4,0,0,1,1,0,2,3,1,1,0,2,0,2,1,0,1,0,3,9,2,0,4,4,0,0,0
2004,< 1 Year,Kidney,31,0,2,0,1,6,0,0,0,1,3,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,2,1,0,0,0
2004,< 1 Year,Liver,86,0,3,0,1,7,0,0,0,3,5,7,0,4,4,1,3,1,4,0,1,2,2,4,0,0,1,1,0,2,3,1,1,0,1,0,2,1,0,1,0,3,9,1,0,4,3,0,0,0
2004,< 1 Year,Heart,66,0,1,0,1,6,1,0,0,1,2,7,0,3,2,1,2,1,3,0,0,2,3,4,0,0,1,1,0,1,2,0,0,0,2,0,2,0,0,1,0,1,7,2,0,3,3,0,0,0
2004,< 1 Year,Pancreas,24,0,0,0,1,0,0,0,0,1,3,3,0,1,1,0,1,0,2,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
2004,< 1 Year,Lung,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,< 1 Year,Intestine,43,0,0,0,1,2,0,0,0,1,3,6,0,2,2,0,2,0,2,0,1,1,2,3,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,4,1,0,0,2,0,0,0
2004,1-5 Years,All Donors,199,0,2,1,5,16,0,1,0,2,9,6,4,7,5,1,5,3,9,0,2,6,6,2,0,3,1,0,0,1,0,8,5,0,7,3,6,9,0,3,0,9,28,3,0,4,8,0,8,1
2004,1-5 Years,Kidney,180,0,1,1,5,15,0,1,0,1,7,6,4,7,5,1,3,3,8,0,2,6,5,2,0,3,1,0,0,1,0,7,4,0,6,2,6,9,0,3,0,8,26,1,0,4,7,0,8,1
2004,1-5 Years,Liver,176,0,1,1,4,15,0,1,0,1,8,5,2,5,5,1,5,3,9,0,1,6,6,1,0,3,1,0,0,1,0,8,4,0,5,3,6,8,0,3,0,9,27,2,0,4,5,0,6,1
2004,1-5 Years,Heart,80,0,1,0,1,7,0,1,0,1,3,4,0,2,1,1,2,1,2,0,1,2,5,1,0,1,1,0,0,0,0,5,3,0,3,0,3,4,0,2,0,4,13,1,0,1,2,0,0,1
2004,1-5 Years,Pancreas,21,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1
